ID,DATE,TIME,TIME_OF_DAY,NETWORK,HEADLINE,SENTIMENT_LABEL,SENTIMENT_SCORE,EMOTION_SADNESS,EMOTION_FEAR,EMOTION_ANGER,EMOTION_DISGUST,EMOTION_JOY,PUTIN,TRUMP,TRUDEAU
150,2017-07-24,11:00:00,Morning,WT,New Trump communications director says he’ll delete old tweets to avoid ‘distraction’,negative,-0.620619,0.619836,0.169837,0.234789,0.200632,0.034182,0,1,0
151,2017-07-24,11:00:00,Morning,WT,"After six months in White House, Trump aims to amplify leadership brand",neutral,0.0,0.069453,0.245075,0.059931,0.063706,0.334513,0,1,0
152,2017-07-24,11:00:00,Morning,CBC,Wildrose and PC members approve unite-the-right deal with 95% voting Yes,positive,0.579508,0.145339,0.069293,0.140261,0.06185,0.103479,0,0,0
153,2017-07-24,11:00:00,Morning,CBC,Thousands free to return home as some B.C. wildfire evacuation orders downgraded,negative,-0.6572,0.233083,0.062109,0.104154,0.056573,0.159121,0,0,0
154,2017-07-24,11:00:00,Morning,CBC,Illegal border crossings by asylum seekers decline in Manitoba but spike in Quebec,negative,-0.744114,0.193741,0.131668,0.231238,0.155623,0.141579,0,0,0
155,2017-07-24,11:00:00,Morning,CBC,"In historic 1st, transgender inmate wins transfer to women's prison",neutral,0.0,0.275068,0.050379,0.171689,0.331787,0.187426,0,0,0
156,2017-07-24,11:00:00,Morning,CBC,Many Indigenous families not applying for Canada child benefit: documents,neutral,0.0,0.05856,0.049126,0.019824,0.133929,0.224482,0,0,0
157,2017-07-24,11:00:00,Morning,CBC,"Watch Power & Politics for July 21, 2017",positive,0.524067,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
158,2017-07-24,11:00:00,Morning,CBC,Khadr's war crimes appeal could hinge on bin Laden propagandist's case,negative,-0.927592,0.341089,0.094213,0.225743,0.440834,0.050466,0,0,0
159,2017-07-24,11:00:00,Morning,CBC,Scheer says anti-Khadr campaign in U.S. media is fair game as NDP cry hypocrisy,neutral,0.0,0.704247,0.084772,0.113646,0.379756,0.016175,0,0,0
160,2017-07-24,11:00:00,Morning,CBC,"Pierre Poilievre's golf shirt a faux pas, elections watchdog rules",positive,0.436391,,,,,,0,0,0
161,2017-07-24,11:00:00,Morning,CBC,'These are our children': Sexual abuse and suicide rate among Indigenous youth,negative,-0.60087,0.666159,0.105401,0.157855,0.302244,0.007464,0,0,0
162,2017-07-24,11:00:00,Morning,CBC,Judicial watchdog finds no problem with judges attending sponsored cocktail parties,neutral,0.0,0.265863,0.05113,0.163771,0.097352,0.340228,0,0,0
163,2017-07-24,11:00:00,Morning,CBC,Trudeau defends his choice for governor general amid revelations about her past,negative,-0.430983,0.29668,0.102646,0.143447,0.288097,0.213951,0,0,1
164,2017-07-24,11:00:00,Morning,CBC,"Watch Power & Politics for July 20, 2017",positive,0.537161,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
165,2017-07-24,11:00:00,Morning,CBC,Progressive Conservatives begin voting on proposed unity merger with Wildrose,neutral,0.0,0.154442,0.167875,0.18708,0.294974,0.274371,0,0,0
166,2017-07-24,11:00:00,Morning,CBC,The Pollcast: What the Wildrose-PC merger vote means for Alberta politics,neutral,0.0,0.274745,0.020316,0.231736,0.383589,0.090125,0,0,0
167,2017-07-24,11:00:00,Morning,CBC,"Anger makes people more economically conservative, research suggests",negative,-0.544451,0.20598,0.253195,0.361163,0.225286,0.16026,0,0,0
168,2017-07-25,11:00:01,Morning,RT,"US mulls sending arms to Kiev, doesn’t view move as 'provocative' – US special envoy to Ukraine                                                                    ",positive,0.468385,0.060964,0.077692,0.024299,0.079034,0.415985,0,0,0
169,2017-07-25,11:00:01,Morning,RT,Turks spew vitriol at Eurowings amid reports ‘fearful’ German pilot refused flight to Ankara                                                                    ,negative,-0.442748,0.054271,0.375131,0.092562,0.614266,0.008289,0,0,0
170,2017-07-25,11:00:01,Morning,RT,Israel agrees to remove metal detectors from Temple Mount after wave of violent protests                                                                    ,neutral,0.0,0.3157,0.067721,0.337383,0.501449,0.070719,0,0,0
171,2017-07-25,11:00:01,Morning,RT,8 civilians killed in US-Afghan strike against ISIS – Afghan provincial authority                                                                    ,negative,-0.421784,0.416169,0.238713,0.373333,0.176877,0.028962,0,0,0
172,2017-07-25,11:00:01,Morning,RT,"‘False information, unverified sources’: Russia denies funding anti-fracking campaign in US                                                                    ",negative,-0.569247,0.304954,0.090674,0.292654,0.644316,0.005491,0,0,0
173,2017-07-25,11:00:01,Morning,WT,Trump continues slamming Sessions as ‘weak’,neutral,0.0,0.477329,0.034194,0.476989,0.273594,0.02898,0,1,0
174,2017-07-25,11:00:01,Morning,WT,Trump speaks to advisers about firing Attorney General Sessions,neutral,0.0,0.213528,0.058533,0.372703,0.125462,0.1813,0,1,0
175,2017-07-25,11:00:01,Morning,WT,"Kushner exposed Russia probe as ‘witch hunt,’ ‘hoax,’ White House says",neutral,0.0,0.365319,0.130362,0.267361,0.290352,0.112375,0,0,0
176,2017-07-25,11:00:01,Morning,WT,McCain to return to Senate for Tuesday’s health care vote,positive,0.780097,0.126182,0.023075,0.066624,0.274898,0.525489,0,0,0
177,2017-07-25,11:00:01,Morning,WT,"Trump takes shots at Republicans, media and Obama at Boy Scout Jamboree",neutral,0.0,0.194982,0.018273,0.219473,0.657807,0.073392,0,1,0
178,2017-07-25,11:00:01,Morning,WT,Trump media: 19 talk radio hosts broadcast live from the White House on Tuesday,neutral,0.0,0.1674,0.102487,0.053349,0.157185,0.557309,0,1,0
179,2017-07-25,11:00:01,Morning,WT,Dianne Feinstein pushes for Attorney General Sessions to testify on Russian ambassador meetings,neutral,0.0,0.299701,0.38831,0.16706,0.023903,0.18221,0,0,0
180,2017-07-25,11:00:01,Morning,WT,Jared Kushner declares in detail why he’s innocent of Russian collusion,positive,0.861059,0.158592,0.372883,0.042284,0.188064,0.119857,0,0,0
181,2017-07-25,11:00:01,Morning,WT,"Senate to vote Tuesday on motion to begin debate on Obamacare repeal, replace bill",negative,-0.604675,0.173307,0.15135,0.480467,0.404968,0.074173,0,0,0
182,2017-07-25,11:00:01,Morning,WT,Ohio Gov. John Kasich blasts Senate GOP health care strategy,negative,-0.46816,0.326841,0.03366,0.18108,0.259418,0.306732,0,0,0
183,2017-07-25,11:00:01,Morning,WT,Sessions has support of law enforcement groups,positive,0.716323,0.087695,0.147499,0.159262,0.099287,0.142021,0,0,0
184,2017-07-25,11:00:01,Morning,WT,Thinking big about money,neutral,0.0,0.098294,0.083364,0.171677,0.063357,0.062789,0,0,0
185,2017-07-25,11:00:01,Morning,WT,"Trump implores Republicans to deliver big legislative win, starting with Obamacare repeal",negative,-0.701592,0.20441,0.055875,0.299698,0.409359,0.223614,0,1,0
186,2017-07-25,11:00:01,Morning,WT,"IRS doled out more than $24 billion in potentially bogus refunds, audit says",negative,-0.45919,0.479588,0.059577,0.131415,0.089035,0.194707,0,0,0
187,2017-07-25,11:00:01,Morning,WT,Mitch McConnell begs GOP to begin debate on health care,negative,-0.675588,0.362906,0.088044,0.286918,0.116795,0.23831,0,0,0
188,2017-07-25,11:00:01,Morning,CBC,"Pot charges drop in 2016, Statistics Canada reports",negative,-0.745176,0.264055,0.109235,0.135222,0.094174,0.02319,0,0,0
189,2017-07-25,11:00:01,Morning,CBC,"Canada trails G7 in protecting land, parks advocates say",neutral,0.0,0.353421,0.059827,0.035737,0.302969,0.294152,0,0,0
190,2017-07-25,11:00:01,Morning,CBC,'Battle for the centre' emerges in Alberta as unite-the-right vote succeeds ,positive,0.858155,0.213095,0.080184,0.226814,0.081732,0.40125,0,0,0
191,2017-07-25,11:00:01,Morning,CBC,Canada wasn't — and isn't — ready for an Indigenous governor general,neutral,0.0,0.183346,0.089312,0.099651,0.109406,0.183204,0,0,0
192,2017-07-25,11:00:01,Morning,CBC,"Despite 2015 defeat, NDP in better spot now than during most of party's past leadership races",neutral,0.0,0.338627,0.191674,0.078327,0.072877,0.401985,0,0,0
193,2017-07-25,11:00:01,Morning,CBC,Intellectual property could be key as Canada and U.S. compete for frigate-building bids,neutral,0.0,0.10138,0.142341,0.085117,0.02946,0.473782,0,0,0
194,2017-07-25,11:00:01,Morning,CBC,Ontario announces new mental health workers for troubled Pikangikum First Nation,neutral,0.0,0.373044,0.031057,0.142109,0.064258,0.375186,0,0,0
195,2017-07-25,11:00:01,Morning,CBC,"Trudeau 'not working hard enough' on NAFTA file, says Scheer",negative,-0.7758,0.734158,0.191301,0.062282,0.03988,0.075634,0,0,1
196,2017-07-25,11:00:01,Morning,CBC,Wildrose and PC members approve unite-the-right deal with 95% voting Yes,positive,0.579508,0.145339,0.069293,0.140261,0.06185,0.103479,0,0,0
197,2017-07-25,11:00:01,Morning,CBC,Thousands free to return home as some B.C. wildfire evacuation orders downgraded,negative,-0.6572,0.233083,0.062109,0.104154,0.056573,0.159121,0,0,0
198,2017-07-25,11:00:01,Morning,CBC,Illegal border crossings by asylum seekers decline in Manitoba but spike in Quebec,negative,-0.744114,0.193741,0.131668,0.231238,0.155623,0.141579,0,0,0
199,2017-07-25,11:00:01,Morning,CBC,"In historic 1st, transgender inmate wins transfer to women's prison",neutral,0.0,0.275068,0.050379,0.171689,0.331787,0.187426,0,0,0
200,2017-07-25,11:00:01,Morning,CBC,Many Indigenous families not applying for Canada child benefit: documents,neutral,0.0,0.05856,0.049126,0.019824,0.133929,0.224482,0,0,0
201,2017-07-25,11:00:01,Morning,CBC,"Watch Power & Politics for July 21, 2017",positive,0.524067,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
202,2017-07-25,11:00:01,Morning,CBC,Khadr's war crimes appeal could hinge on bin Laden propagandist's case,negative,-0.927592,0.341089,0.094213,0.225743,0.440834,0.050466,0,0,0
203,2017-07-25,11:00:01,Morning,CBC,Scheer says anti-Khadr campaign in U.S. media is fair game as NDP cry hypocrisy,neutral,0.0,0.704247,0.084772,0.113646,0.379756,0.016175,0,0,0
204,2017-07-26,11:00:01,Morning,RT,German business lobby urges EU action against new US sanctions on Russia                                                                    ,negative,-0.752691,0.083609,0.121724,0.101034,0.147598,0.330194,0,0,0
205,2017-07-26,11:00:01,Morning,RT,Iran will ‘strengthen defensive weapons’ in response to US sanctions – Rouhani                                                                    ,negative,-0.438211,0.346036,0.209881,0.24062,0.108074,0.143827,0,0,0
206,2017-07-26,11:00:01,Morning,RT,"New US sanctions against Russia ‘defy common sense’, will cause retaliation – Moscow                                                                    ",negative,-0.644028,0.242715,0.193887,0.068974,0.058114,0.220259,0,0,0
207,2017-07-26,11:00:01,Morning,RT,Pentagon snared in govt sting as fake cops easily acquire $1.2mn worth of military gear                                                                    ,neutral,0.0,0.698309,0.156813,0.15031,0.201104,0.022656,0,0,0
208,2017-07-26,11:00:01,Morning,RT,Erdogan: Turkey will ‘no longer’ cave in to pressure from the West                                                                    ,negative,-0.411492,0.479838,0.294578,0.035516,0.020052,0.030755,0,0,0
209,2017-07-26,11:00:01,Morning,WT,"Senate Republicans win health care debate vote, but the fight has only begun",neutral,0.0,0.086591,0.011283,0.275553,0.563412,0.279022,0,0,0
210,2017-07-26,11:00:01,Morning,WT,IRS finally agrees to clear last tea party case,neutral,0.0,0.080908,0.016613,0.03913,0.063321,0.817417,0,0,0
211,2017-07-26,11:00:01,Morning,WT,"Trump says ‘time will tell’ about attorney general, but Senate Republicans defend Sessions",neutral,0.0,0.269783,0.020276,0.399288,0.536588,0.03729,0,1,0
212,2017-07-26,11:00:01,Morning,WT,"Senate panels clash over access to Kushner, Manafort",negative,-0.654277,0.575104,0.091877,0.159916,0.146315,0.04072,0,0,0
213,2017-07-26,11:00:01,Morning,WT,McConnell: Sessions ‘made right decision to recuse himself’,neutral,0.0,0.130377,0.110263,0.13051,0.037303,0.33517,0,0,0
214,2017-07-26,11:00:01,Morning,WT,Scaramucci threatens to ‘fire everybody’ to stop White House leaks,negative,-0.811247,0.11765,0.587746,0.361081,0.235,0.058768,0,0,0
215,2017-07-26,11:00:01,Morning,WT,House votes to undo federal consumer bureau’s arbitration rule,negative,-0.453285,0.253647,0.124471,0.109933,0.127813,0.370204,0,0,0
216,2017-07-26,11:00:01,Morning,WT,DNC dumps $1.5 million into Virginia governor’s race,neutral,0.0,0.490426,0.149412,0.093695,0.148954,0.111893,0,0,0
217,2017-07-26,11:00:01,Morning,WT,"Congress loves media, not voters, says a melancholy poll",positive,0.609949,0.034298,0.018521,0.023363,0.117711,0.776871,0,0,0
218,2017-07-26,11:00:01,Morning,WT,House GOP leaders go back to drawing board on VA ‘choice’ measure,negative,-0.552764,0.348706,0.164514,0.123249,0.095671,0.357386,0,0,0
219,2017-07-26,11:00:01,Morning,WT,"Recusal or not, Trump’s attacks on Sessions no way to help drain the swamp",negative,-0.787392,0.503363,0.535537,0.130658,0.052636,0.014141,0,1,0
220,2017-07-26,11:00:01,Morning,WT,Trump to keep fulfilling promises made to American people,positive,0.734854,0.284259,0.048082,0.142702,0.383742,0.283881,0,1,0
221,2017-07-26,11:00:01,Morning,WT,"Trump’s energy, environment accomplishments stand out in first six months",positive,0.719476,0.200704,0.062463,0.006931,0.027704,0.715287,0,1,0
222,2017-07-26,11:00:01,Morning,WT,Rand Paul: Senate to work on health care reform in pieces if repeal fails,negative,-0.776564,0.582258,0.092811,0.227051,0.16423,0.064687,0,0,0
223,2017-07-26,11:00:01,Morning,WT,Ivanka Trump retains legal counsel over Russia probe,neutral,0.0,0.332681,0.217202,0.082138,0.122663,0.120755,0,1,0
224,2017-07-26,11:00:01,Morning,CBC,"NAFTA talks: U.S. proposal for cross-border data storage at odds with B.C., N.S. law",neutral,0.0,0.164294,0.337353,0.070792,0.03625,0.293677,0,0,0
225,2017-07-26,11:00:01,Morning,CBC,"Pacific NorthWest LNG project in Port Edward, B.C., no longer proceeding",neutral,0.0,0.092426,0.100917,0.097696,0.076355,0.401598,0,0,0
226,2017-07-26,11:00:01,Morning,CBC,Why Alberta's united right could be less than sum of its parts,neutral,0.0,0.336714,0.139959,0.093101,0.050157,0.260426,0,0,0
227,2017-07-26,11:00:01,Morning,CBC,Trudeau and Horgan sidestep pipeline talks in 1st meeting,negative,-0.337588,0.208933,0.099772,0.080924,0.017871,0.289517,0,0,1
228,2017-07-26,11:00:01,Morning,CBC,Trans Mountain pipeline gets Indigenous-led oversight committee,neutral,0.0,0.194529,0.147198,0.168332,0.119394,0.224307,0,0,0
229,2017-07-26,11:00:01,Morning,CBC,"Government, Indigenous leaders herald health agreement that will dismantle 'colonial' system",neutral,0.0,0.08406,0.107559,0.103387,0.1875,0.354197,0,0,0
230,2017-07-26,11:00:01,Morning,CBC,Conservative politicians flock to U.S. media to whip up ignorance and bile: Neil Macdonald,negative,-0.746994,0.321563,0.193553,0.433514,0.410394,0.008327,0,0,0
231,2017-07-26,11:00:01,Morning,CBC,Canadian defence deal with Azerbaijan raises new questions about arms export controls,neutral,0.0,0.151276,0.154207,0.372229,0.170427,0.164228,0,0,0
232,2017-07-26,11:00:01,Morning,CBC,"Reports of child pornography, sexual crimes against minors on the rise",negative,-0.869873,0.102051,0.068218,0.272718,0.722604,0.027719,0,0,0
233,2017-07-26,11:00:01,Morning,CBC,"Pot charges drop in 2016, Statistics Canada reports",negative,-0.745176,0.264055,0.109235,0.135222,0.094174,0.02319,0,0,0
234,2017-07-26,11:00:01,Morning,CBC,Pot charges rise in Montreal despite downward trend in rest of Canada,negative,-0.824517,0.426728,0.038044,0.141633,0.326101,0.126704,0,0,0
235,2017-07-26,11:00:01,Morning,CBC,"Canada trails G7 in protecting land, parks advocates say",neutral,0.0,0.353421,0.059827,0.035737,0.302969,0.294152,0,0,0
236,2017-07-26,11:00:01,Morning,CBC,'Battle for the centre' emerges in Alberta as unite-the-right vote succeeds ,positive,0.858155,0.213095,0.080184,0.226814,0.081732,0.40125,0,0,0
237,2017-07-26,11:00:01,Morning,CBC,Canada wasn't — and isn't — ready for an Indigenous governor general,neutral,0.0,0.183346,0.089312,0.099651,0.109406,0.183204,0,0,0
238,2017-07-26,11:00:01,Morning,CBC,"Despite 2015 defeat, NDP in better spot now than during most of party's past leadership races",neutral,0.0,0.338627,0.191674,0.078327,0.072877,0.401985,0,0,0
239,2017-07-26,11:00:01,Morning,CBC,Intellectual property could be key as Canada and U.S. compete for frigate-building bids,neutral,0.0,0.10138,0.142341,0.085117,0.02946,0.473782,0,0,0
240,2017-07-27,11:00:01,Morning,RT,"I’d launch nukes at China on Trump's orders, says US Pacific Fleet chief                                                                    ",neutral,0.0,0.423897,0.086682,0.108347,0.15223,0.166535,0,1,0
241,2017-07-27,11:00:01,Morning,RT,"'Counter-sanctions possible, trade war between EU & US would be very bad' - German economy minister                                                                    ",positive,0.513664,0.687858,0.284779,0.133007,0.071651,0.05696,0,0,0
242,2017-07-27,11:00:01,Morning,RT,‘Terribly bad mistake’: US Senator says Russia sanctions go against EU energy security & free trade                                                                    ,negative,-0.744876,0.506758,0.402323,0.262678,0.083415,0.025186,0,0,0
243,2017-07-27,11:00:01,Morning,RT,"Maduro to Trump: ‘Stop aggression against Venezuela, stop meddling in Latin American affairs'                                                                    ",negative,-0.410276,0.263133,0.137833,0.343123,0.380206,0.0433,0,1,0
244,2017-07-27,11:00:01,Morning,RT,Netanyahu threatens to kick Al Jazeera out of Israel for ‘inciting’ Al-Aqsa protests                                                                    ,neutral,0.0,0.039172,0.363061,0.440503,0.464537,0.044949,0,0,0
245,2017-07-27,11:00:01,Morning,WT,"Loss of White House allies, gain of competitive rival bode ill for Priebus as chief of staff",negative,-0.715949,0.618737,0.296083,0.194365,0.158026,0.022635,0,0,0
246,2017-07-27,11:00:01,Morning,WT,Firing Sessions not a foolproof method for stopping Russia probe,neutral,0.0,0.330024,0.117769,0.196208,0.130119,0.074134,0,0,0
247,2017-07-27,11:00:01,Morning,WT,Hillary skates again on email scandal,negative,-0.427118,0.120813,0.048997,0.30509,0.591173,0.086799,0,0,0
248,2017-07-27,11:00:01,Morning,WT,House rejects Republican bills to punish CBO over scoring errors,negative,-0.804333,0.5882,0.058506,0.387339,0.313165,0.001161,0,0,0
249,2017-07-27,11:00:01,Morning,WT,Trump gives his paycheck to Education Department; money will start STEM camp,neutral,0.0,0.093109,0.093128,0.184093,0.253199,0.337043,0,1,0
250,2017-07-27,11:00:01,Morning,WT,"After rejection of full Obamacare repeal, Senate Republicans resort to ‘skinny’ version",negative,-0.800576,0.671564,0.045879,0.147895,0.34356,0.017746,0,0,0
251,2017-07-27,11:00:01,Morning,WT,"Trump’s tax cut priority is America’s middle class, White House says",neutral,0.0,0.379945,0.136065,0.216357,0.430978,0.050698,0,1,0
252,2017-07-27,11:00:01,Morning,WT,Trump exposes cultural divide with sudden ban on transgender troops,neutral,0.0,0.180699,0.154605,0.633051,0.259691,0.044776,0,1,0
253,2017-07-27,11:00:01,Morning,WT,Trump emerges as the true master of media — whether the media likes it or not,positive,0.90075,0.023191,0.070675,0.088683,0.099007,0.654482,0,1,0
254,2017-07-27,11:00:01,Morning,WT,"Trump to nominate Brownback, Kansas governor, to religious freedom post",neutral,0.0,0.202305,0.091861,0.143883,0.085419,0.318596,0,1,0
255,2017-07-27,11:00:01,Morning,WT,Russian dossier operator Fusion GPS in business of doing dirty deeds for corrupt dictatorships,negative,-0.844681,0.181095,0.145222,0.133902,0.717026,0.05375,0,0,0
256,2017-07-27,11:00:01,Morning,WT,Trump brings Taiwanese manufacturing giant to Wisconsin,positive,0.843717,0.247274,0.04503,0.069747,0.044539,0.386268,0,1,0
257,2017-07-27,11:00:01,Morning,WT,ICE chief considers smuggling charges against leaders of illegal immigrant ‘sanctuaries’ ,negative,-0.569831,0.201865,0.135599,0.470787,0.34966,0.045961,0,0,0
258,2017-07-27,11:00:01,Morning,WT,Trump praises patriotism of American Legion youth groups: ‘Next generation of American leaders’,neutral,0.0,0.324167,0.018819,0.006009,0.499166,0.21937,0,1,0
259,2017-07-27,11:00:01,Morning,WT,The self-destructive campaign to cashier Jeff Sessions,negative,-0.822749,0.577662,0.270699,0.040674,0.148598,0.110835,0,0,0
260,2017-07-27,11:00:01,Morning,CBC,Canada to beef up police presence in Iraq after fall of Mosul,negative,-0.563645,0.128111,0.373109,0.124304,0.117947,0.266682,0,0,0
261,2017-07-27,11:00:01,Morning,CBC,"Supreme Court quashes seismic testing in Nunavut, but gives green light to Enbridge pipeline",neutral,0.0,0.116105,0.085569,0.151663,0.190584,0.301239,0,0,0
262,2017-07-27,11:00:01,Morning,CBC,Midweek podcast: Duty to consult and NAFTA disputes,negative,-0.755188,0.054969,0.076219,0.691823,0.021971,0.226235,0,0,0
263,2017-07-27,11:00:01,Morning,CBC,"'We're concerned': After Supreme Court rulings, duty to consult a hot topic at AFN meeting",negative,-0.304583,0.109881,0.307888,0.260199,0.108511,0.148199,0,0,0
264,2017-07-27,11:00:01,Morning,CBC,Cruise missile threat biggest priority in upcoming Norad makeover,negative,-0.586207,0.178313,0.692372,0.077519,0.153772,0.026662,0,0,0
265,2017-07-27,11:00:01,Morning,CBC,Bid 'irregularity' takes air out of Ottawa's aim to buy 350 inflatable boats for military,neutral,0.0,0.103101,0.313367,0.099604,0.213964,0.110891,0,0,0
266,2017-07-27,11:00:01,Morning,CBC,Ottawa rejecting many expense claims from public servants with Phoenix payroll problems,negative,-0.683106,0.544357,0.126755,0.40683,0.15211,0.008625,0,0,0
267,2017-07-27,11:00:01,Morning,CBC,Deal to share passenger info between EU and Canada struck down on privacy concerns,negative,-0.868101,0.226365,0.292072,0.026194,0.026836,0.100878,0,0,0
268,2017-07-27,11:00:01,Morning,CBC,Supreme Court to issue landmark rulings on Indigenous relationship with energy sector,neutral,0.0,0.292713,0.101875,0.159994,0.261864,0.186515,0,0,0
269,2017-07-27,11:00:01,Morning,CBC,"NAFTA talks: U.S. proposal for cross-border data storage at odds with B.C., N.S. law",neutral,0.0,0.164294,0.337353,0.070792,0.03625,0.293677,0,0,0
270,2017-07-27,11:00:01,Morning,CBC,"'Don't be fooled,' says chief skeptical of Ottawa on 1st day of AFN meetings",negative,-0.718507,0.373909,0.183564,0.154376,0.033812,0.327551,0,0,0
271,2017-07-27,11:00:01,Morning,CBC,"Changes coming to First Nations funding, feds tell AFN",negative,-0.405765,0.13278,0.018675,0.240399,0.270358,0.109746,0,0,0
272,2017-07-27,11:00:01,Morning,CBC,"Immigration detention system is legal, though not always applied perfectly: judge",neutral,0.0,0.106099,0.036772,0.093339,0.037216,0.370101,0,0,0
273,2017-07-27,11:00:01,Morning,CBC,"Pacific NorthWest LNG project in Port Edward, B.C., no longer proceeding",neutral,0.0,0.092426,0.100917,0.097696,0.076355,0.401598,0,0,0
274,2017-07-27,11:00:01,Morning,CBC,Why Alberta's united right could be less than sum of its parts,neutral,0.0,0.336714,0.139959,0.093101,0.050157,0.260426,0,0,0
275,2017-07-27,11:00:01,Morning,CBC,Trudeau and Horgan sidestep pipeline talks in 1st meeting,negative,-0.337588,0.208933,0.099772,0.080924,0.017871,0.289517,0,0,1
276,2017-07-28,11:00:00,Morning,RT,"Sanctions retaliation: Russia tells US to cut embassy staff, stop using storage facilities                                                                    ",negative,-0.529034,0.218018,0.085292,0.251327,0.095964,0.044781,0,0,0
277,2017-07-28,11:00:00,Morning,RT,China closes east seas for fresh round of ‘large-scale’ military drills                                                                     ,neutral,0.0,0.27362,0.093487,0.017362,0.029649,0.563392,0,0,0
278,2017-07-28,11:00:00,Morning,RT,‘US-orchestrated violence in Venezuela uses same model as events in Ukraine’ – Maduro                                                                    ,neutral,0.0,0.35335,0.033788,0.141906,0.14574,0.114504,0,0,0
279,2017-07-28,11:00:00,Morning,RT,"48 injured in train crash at Barcelona station (PHOTOS, VIDEO)                                                                    ",negative,-0.618118,0.766901,0.090724,0.048367,0.212974,0.051435,0,0,0
280,2017-07-28,11:00:00,Morning,RT,‘He used his real name online’: Bitcoin security expert on $4bn laundering scheme suspect                                                                    ,neutral,0.0,0.110638,0.361885,0.082846,0.123535,0.06411,0,0,0
281,2017-07-28,11:00:00,Morning,WT,McCain ‘no’ vote kills Obamacare repeal effort in Senate,negative,-0.37271,0.198949,0.237291,0.456624,0.195458,0.096556,0,0,0
282,2017-07-28,11:00:00,Morning,WT,"Scaramucci ramps up criticism of Priebus, says their relationship like biblical Cain and Abel",negative,-0.519354,0.484184,0.052065,0.066983,0.101547,0.304285,0,0,0
283,2017-07-28,11:00:00,Morning,WT,White House calls for ‘thorough investigation’ of Debbie Wasserman Schultz staffer scandal,neutral,0.0,0.134146,0.092087,0.257824,0.47915,0.176681,0,0,0
284,2017-07-28,11:00:00,Morning,WT,"House Republicans demand special counsel to investigate Clinton, Obama officials",negative,-0.499036,0.162162,0.266561,0.050254,0.084271,0.338195,0,0,0
285,2017-07-28,11:00:00,Morning,WT,"Sessions carries on with Justice Department tasks, despite Trump criticism",neutral,0.0,0.487937,0.024814,0.304591,0.041355,0.177915,0,1,0
286,2017-07-28,11:00:00,Morning,WT,"With Mueller investigation, FBI gets chance to physically inspect ‘hacked’ DNC computers",neutral,0.0,0.311684,0.252314,0.265211,0.337876,0.060354,0,0,0
287,2017-07-28,11:00:00,Morning,WT,"Courage, competence, sacrifice: What lawmakers can learn from the military",positive,0.924982,0.410276,0.121843,0.016586,0.066031,0.420255,0,0,0
288,2017-07-28,11:00:00,Morning,WT,House GOP fundraising arm hopes to defend incumbents with ‘Drain the Swamp’ swag,neutral,0.0,0.591962,0.188488,0.192843,0.248694,0.064956,0,0,0
289,2017-07-28,11:00:00,Morning,WT,"Liberals, conservatives jointly decry university ‘safe spaces’",neutral,0.0,0.125732,0.077712,0.137179,0.733346,0.027896,0,0,0
290,2017-07-28,11:00:00,Morning,WT,Activists try to head off recess replacement for AG Sessions,negative,-0.313731,0.29514,0.208206,0.07229,0.017324,0.021205,0,0,0
291,2017-07-28,11:00:00,Morning,WT,Voters would be worse off with Democrats’ wan ‘better deal’,negative,-0.644238,0.557175,0.091024,0.348412,0.330744,0.007618,0,0,0
292,2017-07-28,11:00:00,Morning,WT,Obama’s U.N. envoy Power faces questions over ‘unmasking’ requests,neutral,0.0,0.194636,0.052029,0.033701,0.18431,0.049774,0,0,0
293,2017-07-28,11:00:00,Morning,WT,Trump to declare war on MS-13 gang ,neutral,0.0,0.164251,0.22983,0.353573,0.353681,0.128544,0,1,0
294,2017-07-28,11:00:00,Morning,WT,Four Senate Republicans threaten to withhold support for ‘skinny repeal’ of Obamacare,negative,-0.678402,0.173737,0.107428,0.280124,0.688379,0.032413,0,0,0
295,2017-07-28,11:00:00,Morning,WT,Trump honors officers who stopped gunman attack on GOP lawmakers,neutral,0.0,0.204515,0.297691,0.322933,0.562234,0.009563,0,1,0
296,2017-07-28,11:00:00,Morning,CBC,MMIWG inquiry now reviewing conduct of police officers,neutral,0.0,0.175322,0.141516,0.251504,0.358473,0.058857,0,0,0
297,2017-07-28,11:00:00,Morning,CBC,DND brass worried as military cops unable to enforce provincial mental health laws,negative,-0.491408,0.451204,0.658802,0.080817,0.071044,0.005592,0,0,0
298,2017-07-28,11:00:00,Morning,CBC,The Pollcast: Lessons from when the right united in federal politics,neutral,0.0,0.398893,0.046994,0.092437,0.086913,0.196057,0,0,0
299,2017-07-28,11:00:00,Morning,CBC,U.S. Republican leaders announce end of border tax proposal,neutral,0.0,0.131893,0.030311,0.084286,0.569224,0.319003,0,0,0
300,2017-07-28,11:00:00,Morning,CBC,How can we trust CSIS to protect our rights when it's accused of violating those of its employees?,negative,-0.820108,0.077057,0.00672,0.482091,0.422693,0.067443,0,0,0
301,2017-07-28,11:00:00,Morning,CBC,What these transgender veterans think about Trump's U.S. trans troop ban,neutral,0.0,0.29135,0.104456,0.295479,0.461637,0.082002,0,1,0
