ID,DATE,TIME,TIME_OF_DAY,NETWORK,HEADLINE,SENTIMENT_LABEL,SENTIMENT_SCORE,EMOTION_SADNESS,EMOTION_FEAR,EMOTION_ANGER,EMOTION_DISGUST,EMOTION_JOY,PUTIN,TRUMP,TRUDEAU
148,2017-07-19,11:00:00,Morning,RT,Russian lawyer Veselnitskaya says Magnitsky Act lobbyist Browder behind Trump Jr. scandal                                                                        ,neutral,0.0,0.051563,0.325142,0.253219,0.531724,0.054839,0,0,0
149,2017-07-19,11:00:00,Morning,WT,"White House slams ‘absurd’ media reports of second Trump, Putin meeting",neutral,0.0,0.295934,0.120951,0.211878,0.409605,0.111062,1,1,0
150,2017-07-19,11:00:00,Morning,WT,Charles E. Grassley postpones anti-Donald Trump dossier hearing,neutral,0.0,0.321761,0.090421,0.159766,0.257246,0.104221,0,1,0
151,2017-07-19,11:00:00,Morning,WT,House panel OKs $1.6 billion as down payment for Trump wall construction,neutral,0.0,0.392588,0.146582,0.040632,0.101817,0.179693,0,1,0
152,2017-07-19,11:00:00,Morning,WT,"Pence pressured by CBC, Dems to remove Kris Kobach from election integrity commission",neutral,0.0,0.333444,0.393018,0.191254,0.108772,0.009282,0,0,0
153,2017-07-19,11:00:00,Morning,WT,Trump to tap former Utah governor  Jon Huntsman to be ambassador to Russia,neutral,0.0,0.265552,0.106266,0.129227,0.273011,0.199226,0,1,0
154,2017-07-19,11:00:00,Morning,WT,"On Obamacare Plan B, Republican opponents say insurance markets can’t count on hope",negative,-0.603655,0.174802,0.126333,0.323032,0.133226,0.03548,0,0,0
155,2017-07-19,11:00:00,Morning,WT,"House Republican budget proposal paves way for tax reform, another intraparty battle",negative,-0.753357,0.406566,0.128071,0.208311,0.379918,0.050066,0,0,0
156,2017-07-19,11:00:00,Morning,WT,"Sea Change Foundation, Soros support many of same environmental groups ",neutral,0.0,0.132825,0.029604,0.035616,0.096459,0.413284,0,0,0
157,2017-07-19,11:00:00,Morning,WT,Fraudulent voting? Trump’s new Advisory Commission on Election Integrity debuts Wednesday,negative,-0.820612,0.184786,0.139659,0.172092,0.189933,0.320032,0,1,0
158,2017-07-19,11:00:00,Morning,WT,Macron climate pitch to Trump earning skepticism,neutral,0.0,0.119117,0.278393,0.10292,0.192984,0.142154,0,1,0
159,2017-07-19,11:00:00,Morning,WT,White House backs FCC plan to reverse Obama-era ‘net neutrality’ rules,neutral,0.0,0.360573,0.171423,0.07278,0.154607,0.162956,0,0,0
160,2017-07-19,11:00:00,Morning,WT,Blame dishonest Democrats who created Obamacare and lied about it ,negative,-0.938077,0.376189,0.046563,0.490072,0.27775,0.01834,0,0,0
161,2017-07-19,11:00:00,Morning,WT,America hates Hillary — and digs Trump,neutral,0.0,0.310747,0.065021,0.348203,0.368918,0.039288,0,1,0
162,2017-07-19,11:00:00,Morning,WT,California passes cap and trade extension with GOP support,neutral,0.0,0.260435,0.051206,0.231227,0.184829,0.156346,0,0,0
163,2017-07-19,11:00:00,Morning,WT,Manchin’s vulnerability sets up West Virginia’s first competitive GOP primary in modern history,positive,0.447412,0.210646,0.097937,0.151654,0.086399,0.15958,0,0,0
164,2017-07-19,11:00:00,Morning,CBC,Buzz kill? Brian Pallister pushes premiers to delay legalization of pot by 1 year,negative,-0.662332,0.603546,0.06455,0.391388,0.123602,0.004173,0,0,0
165,2017-07-19,11:00:00,Morning,CBC,Finance Minister Bill Morneau proposes tax changes to close loopholes for wealthy,neutral,0.0,0.194673,0.06383,0.107971,0.136226,0.088282,0,0,0
166,2017-07-19,11:00:00,Morning,CBC,"Watch Power & Politics for July 18, 2017",positive,0.596036,0.501142,0.044394,0.112832,0.1756,0.145223,0,0,0
167,2017-07-19,11:00:00,Morning,CBC,Measures protecting Canadian dairy industry under fire at U.S. NAFTA hearing,neutral,0.0,0.165238,0.06392,0.128252,0.355582,0.132746,0,0,0
168,2017-07-19,11:00:00,Morning,CBC,Canadian retailers worry as Trump eyes duty-free threshold increase in NAFTA talks,neutral,0.0,0.107254,0.747533,0.078398,0.118187,0.025007,0,1,0
169,2017-07-19,11:00:00,Morning,CBC,B.C.'s new NDP government sworn into office,negative,-0.515578,0.156932,0.172164,0.304466,0.400937,0.119725,0,0,0
170,2017-07-19,11:00:00,Morning,CBC,Canada's U.S. ambassador says there will be no rush to sign 'bad deal' in new NAFTA,negative,-0.655432,0.65741,0.195383,0.212881,0.140653,0.0171,0,0,0
171,2017-07-19,11:00:00,Morning,CBC,'Come to CRA before we go to you': International deal designed to expose offshore tax cheats,negative,-0.816204,0.138795,0.1167,0.542498,0.210134,0.021552,0,0,0
172,2017-07-19,11:00:00,Morning,CBC,Telecom exec Ian Scott to be next CRTC chair starting September,neutral,0.0,0.157952,0.117371,0.075167,0.068679,0.236827,0,0,0
173,2017-07-19,11:00:00,Morning,CBC,"After Trump's tough talk, NAFTA proposals look more like light reno than demolition",negative,-0.494125,0.658233,0.241549,0.097871,0.012548,0.05769,0,1,0
174,2017-07-19,11:00:00,Morning,CBC,Which premiers are secure and which ones are worried at premiers conference,neutral,0.0,0.210911,0.582292,0.094196,0.084756,0.040597,0,0,0
175,2017-07-19,11:00:00,Morning,CBC,"Trump administration reveals goals ahead of NAFTA talks with Canada, Mexico",neutral,0.0,0.230649,0.150127,0.020018,0.020521,0.477094,0,1,0
176,2017-07-19,11:00:00,Morning,CBC,Indigenous leaders boycott 'segregated' premiers meeting in Edmonton,negative,-0.488461,0.136097,0.051575,0.169073,0.4075,0.188565,0,0,0
177,2017-07-19,11:00:00,Morning,CBC,B.C. government readies for historic transition amid wildfire crisis,negative,-0.643975,0.208818,0.372809,0.181112,0.138248,0.069953,0,0,0
178,2017-07-19,11:00:00,Morning,CBC,'See you there!' Trudeau to march in Halifax Pride parade Saturday,positive,0.434355,0.058989,0.024034,0.065403,0.117006,0.65451,0,0,1
179,2017-07-19,11:00:00,Morning,CBC,Australian senator resigns after learning she's also Canadian,neutral,0.0,0.127931,0.129712,0.224233,0.252067,0.264657,0,0,0
